Almacen,Código de barras,Stock min,Stock Max
Sucursal Centro,8436574363654,0,0
Sucursal Centro,8470001653505,0,0
Sucursal Centro,8470002111363,2,2
Sucursal Centro,8470001894342,2,2
Sucursal Centro,7502264950426,0,0
Sucursal Centro,8436574364316,4,4
Sucursal Centro,7502264950402,0,0
Sucursal Centro,7508304691144,0,0
Sucursal Centro,CANTABRIA1,0,0
Sucursal Centro,7500462903947,1,1
Sucursal Centro,7500462903961,1,1
Sucursal Centro,7508006192185,1,1
Sucursal Centro,8470001822758,1,1
Sucursal Centro,3760054600409,0,0
Sucursal Centro,3760054600034,0,0
Sucursal Centro,3760054603707,0,0
Sucursal Centro,3760054600010,0,0
Sucursal Centro,3760054600300,0,0
Sucursal Centro,3760054601109,0,0
Sucursal Centro,3760054604001,0,0
Sucursal Centro,3760054604018,0,0
Sucursal Centro,3760054603103,0,0
Sucursal Centro,3760054600607,0,0
Sucursal Centro,7502224225021,0,0
Sucursal Centro,7502224221030,0,0
Sucursal Centro,7502224220057,0,0
Sucursal Centro,7502224220040,0,0
Sucursal Centro,7502224228916,2,2
Sucursal Centro,7502224228060,0,0
Sucursal Centro,7502224228763,0,0
Sucursal Centro,7502224228787,0,0
Sucursal Centro,7502224228619,0,0
Sucursal Centro,7502224228565,0,0
Sucursal Centro,7502224228688,0,0
Sucursal Centro,7501201400741,0,0
Sucursal Centro,7502224227131,0,0
Sucursal Centro,7502224227117,1,1
Sucursal Centro,8030243001405,0,0
Sucursal Centro,8030243026217,0,0
Sucursal Centro,8030243004956,0,0
Sucursal Centro,8030243009418,0,0
Sucursal Centro,8030243006653,0,0
Sucursal Centro,8030243010940,0,0
Sucursal Centro,8030243006660,0,0
Sucursal Centro,3337875773447,1,1
Sucursal Centro,3337875925358,1,1
Sucursal Centro,3337875849326,0,0
Sucursal Centro,3337875848473,1,1
Sucursal Centro,3606000537682,0,0
Sucursal Centro,3337875784054,1,1
Sucursal Centro,3337875923866,0,0
Sucursal Centro,3337875597272,4,4
Sucursal Centro,3337875597449,1,1
Sucursal Centro,3337875840620,1,1
Sucursal Centro,3337875597388,3,3
Sucursal Centro,3337875597371,2,2
Sucursal Centro,3337875598996,1,1
Sucursal Centro,3337875743556,0,0
Sucursal Centro,3337875743563,1,1
Sucursal Centro,3337875782357,1,1
Sucursal Centro,3337875597197,2,2
Sucursal Centro,3337875597357,3,3
Sucursal Centro,3606000560833,0,0
Sucursal Centro,3337875773430,1,1
Sucursal Centro,3337875597180,0,0
Sucursal Centro,3337875597333,1,1
Sucursal Centro,3337875597210,3,3
Sucursal Centro,3337875597395,1,1
Sucursal Centro,3337875904292,0,0
Sucursal Centro,3337875597203,0,0
Sucursal Centro,3337875909525,2,2
Sucursal Centro,3337875905626,0,0
Sucursal Centro,3337875829007,1,1
Sucursal Centro,3337875684095,1,1
Sucursal Centro,3337875597296,0,0
Sucursal Centro,3337875684118,0,0
Sucursal Centro,3337875795456,0,0
Sucursal Centro,3337875684101,1,1
Sucursal Centro,3499320005326,0,0
Sucursal Centro,7613035393448,0,0
Sucursal Centro,7613035392885,0,0
Sucursal Centro,3499320008198,4,4
Sucursal Centro,7502003560527,3,3
Sucursal Centro,3499320008341,1,1
Sucursal Centro,7502003560237,0,0
Sucursal Centro,7897930778368,0,0
Sucursal Centro,7897930778405,0,0
Sucursal Centro,3499320015622,1,1
Sucursal Centro,3499320015615,3,3
Sucursal Centro,7897930778351,0,0
Sucursal Centro,3499320012829,0,0
Sucursal Centro,3466320012838,2,2
Sucursal Centro,7897930779198,0,0
Sucursal Centro,3499320004541,0,0
Sucursal Centro,3499320007979,1,1
Sucursal Centro,3499320009775,1,1
Sucursal Centro,7640203240242,1,1
Sucursal Centro,3499320014274,0,0
Sucursal Centro,3499320014267,0,0
Sucursal Centro,7640203242864,1,1
Sucursal Centro,3499320017183,0,0
Sucursal Centro,3499320015530,2,2
Sucursal Centro,3499320012812,1,1
Sucursal Centro,3499320011341,0,0
Sucursal Centro,3499320016735,2,2
Sucursal Centro,3499320015806,0,0
Sucursal Centro,3499320015752,1,1
Sucursal Centro,3499320015776,0,0
Sucursal Centro,3499320016759,1,1
Sucursal Centro,3499320016780,1,1
Sucursal Centro,3499320016766,1,1
Sucursal Centro,3499320016742,0,0
Sucursal Centro,3499320011334,0,0
Sucursal Centro,3499320015769,0,0
Sucursal Centro,3499320007986,1,1
Sucursal Centro,3499320017176,0,0
Sucursal Centro,7897930779136,0,0
Sucursal Centro,3499320013925,0,0
Sucursal Centro,3499320012805,1,1
Sucursal Centro,3499320012850,0,0
Sucursal Centro,7897930779020,0,0
Sucursal Centro,3499320012874,0,0
Sucursal Centro,7897930778634,0,0
Sucursal Centro,7897930779228,1,1
Sucursal Centro,7897930778627,0,0
Sucursal Centro,7897930779204,2,2
Sucursal Centro,7897930778641,1,1
Sucursal Centro,3499320014540,2,2
Sucursal Centro,3499320011655,1,1
Sucursal Centro,3499320011617,0,0
Sucursal Centro,3499320011686,1,1
Sucursal Centro,3499320011389,0,0
Sucursal Centro,7502275470623,0,0
Sucursal Centro,3499320017848,0,0
Sucursal Centro,3499320012201,0,0
Sucursal Centro,7897930778801,0,0
Sucursal Centro,7897930777644,0,0
Sucursal Centro,7897930777620,1,1
Sucursal Centro,7897930777613,0,0
Sucursal Centro,3499320004497,2,2
Sucursal Centro,3499320004473,1,1
Sucursal Centro,7897930762312,0,0
Sucursal Centro,3499320015486,0,0
Sucursal Centro,7897930779112,0,0
Sucursal Centro,3499320012508,1,1
Sucursal Centro,3499320012485,2,2
Sucursal Centro,3499320012492,0,0
Sucursal Centro,7612076457256,0,0
Sucursal Centro,7897930776609,0,0
Sucursal Centro,7612076457430,0,0
Sucursal Centro,7612076457355,0,0
Sucursal Centro,7897930776616,0,0
Sucursal Centro,3499320003001,0,0
Sucursal Centro,7502003560244,0,0
Sucursal Centro,679795083118,0,0
Sucursal Centro,679795083828,0,0
Sucursal Centro,679795082098,0,0
Sucursal Centro,679795083309,0,0
Sucursal Centro,679795083231,0,0
Sucursal Centro,679795083088,2,2
Sucursal Centro,679795083279,0,0
Sucursal Centro,679795083378,0,0
Sucursal Centro,679795084252,0,0
Sucursal Centro,679795083507,0,0
Sucursal Centro,679795083248,0,0
Sucursal Centro,679795083330,1,1
Sucursal Centro,679795083392,0,0
Sucursal Centro,679795083484,0,0
Sucursal Centro,679795083491,0,0
Sucursal Centro,679795083668,0,0
Sucursal Centro,679795084733,0,0
Sucursal Centro,679795083798,0,0
Sucursal Centro,679795082029,0,0
Sucursal Centro,679795082005,0,0
Sucursal Centro,679795083095,0,0
Sucursal Centro,679795083057,0,0
Sucursal Centro,679795082050,0,0
Sucursal Centro,679795082142,0,0
Sucursal Centro,679795083965,0,0
Sucursal Centro,679795083071,0,0
Sucursal Centro,679795083842,1,1
Sucursal Centro,679795084078,0,0
Sucursal Centro,679795083866,0,0
Sucursal Centro,679795084092,0,0
Sucursal Centro,679795084085,0,0
Sucursal Centro,679795083859,0,0
Sucursal Centro,679795083910,0,0
Sucursal Centro,679795083941,0,0
Sucursal Centro,679795083835,2,2
Sucursal Centro,679795083736,0,0
Sucursal Centro,679795082128,0,0
Sucursal Centro,679795082135,0,0
Sucursal Centro,679795083460,0,0
Sucursal Centro,679795082012,0,0
Sucursal Centro,679795083347,0,0
Sucursal Centro,679795083705,0,0
Sucursal Centro,679795083699,0,0
Sucursal Centro,679795083682,0,0
Sucursal Centro,679795083033,0,0
Sucursal Centro,813419026673,0,0
Sucursal Centro,813419026697,0,0
Sucursal Centro,813419026710,0,0
Sucursal Centro,810168640648,0,0
Sucursal Centro,813419028158,0,0
Sucursal Centro,813419028134,0,0
Sucursal Centro,810168640730,0,0
Sucursal Centro,813419028141,0,0
Sucursal Centro,813419026987,0,0
Sucursal Centro,813419023610,0,0
Sucursal Centro,813419023948,0,0
Sucursal Centro,813419023887,0,0
Sucursal Centro,813419023573,0,0
Sucursal Centro,813419023900,0,0
Sucursal Centro,813419023924,0,0
Sucursal Centro,813419027151,0,0
Sucursal Centro,813419020589,0,0
Sucursal Centro,813419024013,0,0
Sucursal Centro,813419026796,0,0
Sucursal Centro,813419027342,0,0
Sucursal Centro,813419023535,0,0
Sucursal Centro,813419021708,0,0
Sucursal Centro,813419021715,0,0
Sucursal Centro,813419021722,0,0
Sucursal Centro,813419023504,0,0
Sucursal Centro,813419021739,0,0
Sucursal Centro,813419027366,2,2
Sucursal Centro,810168640563,0,0
Sucursal Centro,813419027380,2,2
Sucursal Centro,813419027403,0,0
Sucursal Centro,813419022477,0,0
Sucursal Centro,813419022460,0,0
Sucursal Centro,813419022453,0,0
Sucursal Centro,813419022446,0,0
Sucursal Centro,813419020145,0,0
Sucursal Centro,813419026659,0,0
Sucursal Centro,813419027212,0,0
Sucursal Centro,813419021371,0,0
Sucursal Centro,813419021388,0,0
Sucursal Centro,813419027090,0,0
Sucursal Centro,813419024044,0,0
Sucursal Centro,813419027052,0,0
Sucursal Centro,813419027854,0,0
Sucursal Centro,813419020602,0,0
Sucursal Centro,813419023634,0,0
Sucursal Centro,813419023962,0,0
Sucursal Centro,5002010130017,0,0
Sucursal Centro,198168739686,0,0
Sucursal Centro,198168129081,0,0
Sucursal Centro,736631276513,0,0
Sucursal Centro,198168067376,0,0
Sucursal Centro,8201035426162,0,0
Sucursal Centro,852681950200,0,0
Sucursal Centro,736631276568,0,0
Sucursal Centro,736631276728,0,0
Sucursal Centro,850028616154,0,0
Sucursal Centro,852681950477,0,0
Sucursal Centro,736631276667,0,0
Sucursal Centro,736631276643,0,0
Sucursal Centro,850028616017,0,0
Sucursal Centro,852681950446,0,0
Sucursal Centro,850028616147,1,1
Sucursal Centro,820103542616,0,0
Sucursal Centro,850028616086,0,0
Sucursal Centro,852681950316,0,0
Sucursal Centro,198168409480,0,0
Sucursal Centro,608819261195,0,0
Sucursal Centro,736631276650,0,0
Sucursal Centro,736631276711,0,0
Sucursal Centro,736631276575,0,0
Sucursal Centro,852681950545,0,0
Sucursal Centro,820103542678,0,0
Sucursal Centro,608819261164,0,0
Sucursal Centro,728028151077,0,0
Sucursal Centro,736631276605,0,0
Sucursal Centro,857376000406,0,0
Sucursal Centro,850028616000,0,0
Sucursal Centro,736631276704,0,0
Sucursal Centro,736631276834,0,0
Sucursal Centro,852681950217,0,0
Sucursal Centro,608819261133,0,0
Sucursal Centro,8809416470245,0,0
Sucursal Centro,8809416470016,1,1
Sucursal Centro,8809416470009,0,0
Sucursal Centro,8809598452350,1,1
Sucursal Centro,8809598451070,0,0
Sucursal Centro,8809598453876,0,0
Sucursal Centro,8809598452800,0,0
Sucursal Centro,8809598451032,0,0
Sucursal Centro,8809598450622,0,0
Sucursal Centro,8809598450653,1,1
Sucursal Centro,8809598451926,0,0
Sucursal Centro,8809416470511,0,0
Sucursal Centro,8809598455627,0,0
Sucursal Centro,8809598450646,1,1
Sucursal Centro,8809598453869,1,1
Sucursal Centro,8809598453401,0,0
Sucursal Centro,8809598454637,2,2
Sucursal Centro,8809598455658,1,1
Sucursal Centro,8809598454644,0,0
Sucursal Centro,8809598454651,0,0
Sucursal Centro,728028414912,0,0
Sucursal Centro,728028465532,0,0
Sucursal Centro,728028435856,0,0
Sucursal Centro,728028202595,0,0
Sucursal Centro,728028317626,0,0
Sucursal Centro,728028317633,0,0
Sucursal Centro,728028472547,0,0
Sucursal Centro,728028465525,0,0
Sucursal Centro,728028472554,0,0
Sucursal Centro,728028455250,0,0
Sucursal Centro,728028111491,0,0
Sucursal Centro,728028202601,0,0
Sucursal Centro,728028414929,0,0
Sucursal Centro,728028479782,0,0
Sucursal Centro,728028111453,0,0
Sucursal Centro,728028111477,0,0
Sucursal Centro,728028479799,0,0
Sucursal Centro,728028111422,0,0
Sucursal Centro,728028435870,0,0
Sucursal Centro,728028111446,0,0
Sucursal Centro,728028479775,0,0
Sucursal Centro,728028111460,0,0
Sucursal Centro,728028479836,0,0
Sucursal Centro,728028111439,0,0
Sucursal Centro,728028420340,0,0
Sucursal Centro,8428749884309,0,0
Sucursal Centro,8428749534105,1,1
Sucursal Centro,8428749001188,1,1
Sucursal Centro,8428749001157,1,1
Sucursal Centro,8428749831204,0,0
Sucursal Centro,8428749536000,1,1
Sucursal Centro,8428749646600,0,0
Sucursal Centro,8428749001225,2,2
Sucursal Centro,8428749821106,0,0
Sucursal Centro,8428749534600,0,0
Sucursal Centro,8428749899204,0,0
Sucursal Centro,8428749908708,1,1
Sucursal Centro,8428749854906,0,0
Sucursal Centro,8428749771104,0,0
Sucursal Centro,8428749771005,0,0
Sucursal Centro,8428749938408,0,0
Sucursal Centro,8428749535805,1,1
Sucursal Centro,8428749884200,0,0
Sucursal Centro,8428749807605,0,0
Sucursal Centro,8428749884408,0,0
Sucursal Centro,8428749662105,0,0
Sucursal Centro,8428749631309,0,0
Sucursal Centro,8428749694908,0,0
Sucursal Centro,8428749696100,0,0
Sucursal Centro,8428749000976,0,0
Sucursal Centro,8428749002178,0,0
Sucursal Centro,7502251111328,0,0
Sucursal Centro,7502251111335,0,0
Sucursal Centro,7502251111342,0,0
Sucursal Centro,13039,0,0
Sucursal Centro,7502251110536,0,0
Sucursal Centro,6018,0,0
Sucursal Centro,6020,0,0
Sucursal Centro,6490,0,0
Sucursal Centro,7502251111632,0,0
Sucursal Centro,7502251111649,0,0
Sucursal Centro,7502251110833,0,0
Sucursal Centro,6097,0,0
Sucursal Centro,7502251110345,0,0
Sucursal Centro,7502251110314,0,0
Sucursal Centro,7502251111366,0,0
Sucursal Centro,7502251110109,0,0
Sucursal Centro,7502251111625,0,0
Sucursal Centro,6175,0,0
Sucursal Centro,6662,0,0
Sucursal Centro,6665,0,0
Sucursal Centro,7502251110567,1,1
Sucursal Centro,7502251110574,0,0
Sucursal Centro,7502251110611,0,0
Sucursal Centro,7502251110604,0,0
Sucursal Centro,7502251110352,0,0
Sucursal Centro,7502251110741,0,0
Sucursal Centro,7502251110970,0,0
Sucursal Centro,7502251110635,0,0
Sucursal Centro,6137,0,0
Sucursal Centro,7502251110772,0,0
Sucursal Centro,6221,0,0
Sucursal Centro,7502251110994,0,0
Sucursal Centro,7502251110369,0,0
Sucursal Centro,7502251110581,3,3
Sucursal Centro,7502251111175,0,0
Sucursal Centro,7502251111199,0,0
Sucursal Centro,7502251111205,0,0
Sucursal Centro,7117,0,0
Sucursal Centro,7502251110550,0,0
Sucursal Centro,7502251111564,0,0
Sucursal Centro,7502251111373,0,0
Sucursal Centro,7502251111533,0,0
Sucursal Centro,7502251111557,0,0
Sucursal Centro,7502251111519,0,0
Sucursal Centro,7502251111526,0,0
Sucursal Centro,7502251110338,0,0
Sucursal Centro,7502251111618,0,0
Sucursal Centro,7502251111540,0,0
Sucursal Centro,7502251110079,0,0
Sucursal Centro,7502251110857,0,0
Sucursal Centro,6487,0,0
Sucursal Centro,6732,0,0
Sucursal Centro,6727,0,0
Sucursal Centro,7502251111380,1,1
Sucursal Centro,6622,0,0
Sucursal Centro,7502251111502,0,0
Sucursal Centro,726798307700,4,4
Sucursal Centro,726798307717,0,0
Sucursal Centro,726798307694,1,1
Sucursal Centro,726798307724,0,0
Sucursal Centro,726798307731,0,0
Sucursal Centro,116,3,3
Sucursal Centro,115,1,1
Sucursal Centro,1305,0,0
Sucursal Centro,7502224534826,0,0
Sucursal Centro,1304,0,0
Sucursal Centro,M100,0,0
Sucursal Centro,M250,0,0
Sucursal Centro,M500,1,1
Sucursal Centro,1300,0,0
Sucursal Centro,1302,0,0
Sucursal Centro,7502224532488,0,0
Sucursal Centro,1303,0,0
Sucursal Centro,1301,0,0
Sucursal Centro,7502224534734,0,0
Sucursal Centro,7502224534727,0,0
Sucursal Centro,7502224534710,0,0
Sucursal Centro,7502224534628,0,0
Sucursal Centro,7502224531993,0,0
Sucursal Centro,7502224533816,0,0
Sucursal Centro,7502224534659,0,0
Sucursal Centro,1306,0,0
Sucursal Centro,7502224534475,0,0
Sucursal Centro,125,0,0
Sucursal Centro,7502224533829,0,0
Sucursal Centro,7502224533805,0,0
Sucursal Centro,7502224533812,1,1
Sucursal Centro,7502224534178,0,0
Sucursal Centro,3760192240642,0,0
Sucursal Centro,37760192240383,0,0
Sucursal Centro,3760192240192,0,0
Sucursal Centro,3760192240048,0,0
Sucursal Centro,3760192240079,0,0
Sucursal Centro,3760192240062,0,0
Sucursal Centro,3760192240055,0,0
Sucursal Centro,3760192240369,0,0
Sucursal Centro,7502247198753,0,0
Sucursal Centro,7502247141919,0,0
Sucursal Centro,7502247141063,0,0
Sucursal Centro,7502247143722,0,0
Sucursal Centro,7502247145740,0,0
Sucursal Centro,7502247140905,0,0
Sucursal Centro,7502247140554,0,0
Sucursal Centro,7502247120440,0,0
Sucursal Centro,7502247140516,0,0
Sucursal Centro,7502247140400,0,0
Sucursal Centro,7502247128460,0,0
Sucursal Centro,7502247125742,0,0
Sucursal Centro,7502247142992,0,0
Sucursal Centro,7502247141582,0,0
Sucursal Centro,7502247140868,0,0
Sucursal Centro,7502247141810,0,0
Sucursal Centro,7502247136151,0,0
Sucursal Centro,7502247159747,2,2
Sucursal Centro,7502247123199,0,0
Sucursal Centro,7502247140431,2,2
Sucursal Centro,7502247198760,0,0
Sucursal Centro,7502247142268,0,0
Sucursal Centro,7502247152700,0,0
Sucursal Centro,7502247161917,1,1
Sucursal Centro,7502247143005,0,0
Sucursal Centro,7502247140622,0,0
Sucursal Centro,7502247140226,0,0
Sucursal Centro,7502247140240,0,0
Sucursal Centro,7502247140561,0,0
Sucursal Centro,7502247142060,0,0
Sucursal Centro,7502247140585,0,0
Sucursal Centro,7502247140141,0,0
Sucursal Centro,7502247141650,3,3
Sucursal Centro,7502247141414,0,0
Sucursal Centro,7502247169036,0,0
Sucursal Centro,7502247140547,0,0
Sucursal Centro,7502247141568,0,0
Sucursal Centro,7502247141711,0,0
Sucursal Centro,7502247145290,0,0
Sucursal Centro,7502247141872,0,0
Sucursal Centro,7502247140776,0,0
Sucursal Centro,7502247140059,0,0
Sucursal Centro,7502247140806,0,0
Sucursal Centro,7502247141124,0,0
Sucursal Centro,7502247195219,5,5
Sucursal Centro,7502247195226,4,4
Sucursal Centro,7502247195561,0,0
Sucursal Centro,7502247199033,0,0
Sucursal Centro,7502247199026,0,0
Sucursal Centro,7502247198623,4,4
Sucursal Centro,7502247150195,0,0
Sucursal Centro,7502247164505,0,0
Sucursal Centro,7502247154612,2,2
Sucursal Centro,7502247164512,0,0
Sucursal Centro,7502247153790,4,4
Sucursal Centro,7502247165632,0,0
Sucursal Centro,7502247141575,0,0
Sucursal Centro,7502247142169,0,0
Sucursal Centro,7502247140158,0,0
Sucursal Centro,7502247140301,0,0
Sucursal Centro,7502247140509,1,1
Sucursal Centro,7502247181816,0,0
Sucursal Centro,7502247140271,0,0
Sucursal Centro,7502247140455,0,0
Sucursal Centro,7502247119888,0,0
Sucursal Centro,7502247142305,0,0
Sucursal Centro,7502247142312,0,0
Sucursal Centro,7502247142329,1,1
Sucursal Centro,7502247142886,0,0
Sucursal Centro,7502247140646,0,0
Sucursal Centro,7502247140707,1,1
Sucursal Centro,7502247141605,0,0
Sucursal Centro,7502247142091,0,0
Sucursal Centro,7502247134027,0,0
Sucursal Centro,7502247141483,0,0
Sucursal Centro,7502247104587,0,0
Sucursal Centro,7502247142107,0,0
Sucursal Centro,7502247188327,2,2
Sucursal Centro,7502247107588,0,0
Sucursal Centro,7502247107571,0,0
Sucursal Centro,7502247105171,0,0
Sucursal Centro,7502247103177,1,1
Sucursal Centro,7502247135314,0,0
Sucursal Centro,7502247161344,2,2
Sucursal Centro,7500326369605,0,0
Sucursal Centro,7500326369643,0,0
Sucursal Centro,7500326369650,0,0
Sucursal Centro,7500326369667,0,0
Sucursal Centro,7500326369636,1,1
Sucursal Centro,7500326369674,0,0
Sucursal Centro,7500326369612,3,3
Sucursal Centro,7500326369629,0,0
Sucursal Centro,816378022113,0,0
Sucursal Centro,816378022175,0,0
Sucursal Centro,816378022120,0,0
Sucursal Centro,816378022144,0,0
Sucursal Centro,816378022151,0,0
Sucursal Centro,816378022137,0,0
Sucursal Centro,816378022090,0,0
Sucursal Centro,816378022168,1,1
Sucursal Centro,816378022083,0,0
Sucursal Centro,816378022199,0,0
Sucursal Centro,816378020485,0,0
Sucursal Centro,816378022830,1,1
Sucursal Centro,718122801534,2,2
Sucursal Centro,816378021628,0,0
Sucursal Centro,881314134144,1,1
Sucursal Centro,718122887019,0,0
Sucursal Centro,816378021895,0,0
Sucursal Centro,7009535809037,0,0
Sucursal Centro,MIN0002,0,0
Sucursal Centro,705105259505,0,0
Sucursal Centro,816378020119,0,0
Sucursal Centro,705105259604,1,1
Sucursal Centro,689076961370,0,0
Sucursal Centro,689076327190,0,0
Sucursal Centro,7501390916320,1,1
Sucursal Centro,609207621133,3,3
Sucursal Centro,736211029546,3,3
Sucursal Centro,816378022106,0,0
Sucursal Centro,736211778659,0,0
Sucursal Centro,736211778758,0,0
